id,bool_col,tinyint_col,smallint_col,int_col,bigint_col,float_col,double_col,date_string_col,string_col,timestamp_col,year,month
1438,true,8,8,8,80,-2.00001,80.8,05/24/09,8,2009-05-24T03:58:10.630000,2009,5
1439,false,9,9,9,90,2.206647e16,90.9,05/24/09,9,2009-05-24T03:59:10.710000,2009,5
1440,true,0,0,0,0,-0.0,0.0,05/25/09,0,2009-05-25T04:00:10.800000,2009,5
1441,false,1,1,1,10,inf,10.1,05/25/09,1,2009-05-25T04:01:10.800000,2009,5
1442,true,2,2,2,20,7.88097e15,20.2,05/25/09,2,2009-05-25T04:02:10.810000,2009,5
1443,false,3,3,3,30,1e-45,30.3,05/25/09,3,2009-05-25T04:03:10.830000,2009,5
1444,true,4,4,4,40,1e-45,40.4,05/25/09,4,2009-05-25T04:04:10.860000,2009,5
1445,false,5,5,5,50,-inf,50.5,05/25/09,5,2009-05-25T04:05:10.900000,2009,5
1446,true,6,6,6,60,,60.6,05/25/09,6,2009-05-25T04:06:10.950000,2009,5
1447,false,7,7,7,70,10000000.0,70.7,05/25/09,7,2009-05-25T04:07:11.100000,2009,5
1448,true,8,8,8,80,-0.000061035156,80.8,05/25/09,8,2009-05-25T04:08:11.800000,2009,5
1449,false,9,9,9,90,,90.9,05/25/09,9,2009-05-25T04:09:11.160000,2009,5
1450,true,0,0,0,0,-1.1920929e-7,0.0,05/26/09,0,2009-05-26T04:10:11.250000,2009,5
1451,false,1,1,1,10,,10.1,05/26/09,1,2009-05-26T04:11:11.250000,2009,5
1452,true,2,2,2,20,-1.1754944e-38,20.2,05/26/09,2,2009-05-26T04:12:11.260000,2009,5
1453,false,3,3,3,30,-inf,30.3,05/26/09,3,2009-05-26T04:13:11.280000,2009,5
1454,true,4,4,4,40,,40.4,05/26/09,4,2009-05-26T04:14:11.310000,2009,5
1455,false,5,5,5,50,0.5,50.5,05/26/09,5,2009-05-26T04:15:11.350000,2009,5
1456,true,6,6,6,60,,60.6,05/26/09,6,2009-05-26T04:16:11.400000,2009,5
1457,false,7,7,7,70,0.0,70.7,05/26/09,7,2009-05-26T04:17:11.460000,2009,5
1458,true,8,8,8,80,,80.8,05/26/09,8,2009-05-26T04:18:11.530000,2009,5
1459,false,9,9,9,90,3.4028235e38,90.9,05/26/09,9,2009-05-26T04:19:11.610000,2009,5
1460,true,0,0,0,0,2.220446e-16,0.0,05/27/09,0,2009-05-27T04:20:11.700000,2009,5
1461,false,1,1,1,10,-1.5,10.1,05/27/09,1,2009-05-27T04:21:11.700000,2009,5
1462,true,2,2,2,20,0.00001,20.2,05/27/09,2,2009-05-27T04:22:11.710000,2009,5
1463,false,3,3,3,30,10000000.0,30.3,05/27/09,3,2009-05-27T04:23:11.730000,2009,5
1464,true,4,4,4,40,0.33333334,40.4,05/27/09,4,2009-05-27T04:24:11.760000,2009,5
1465,false,5,5,5,50,1.1,50.5,05/27/09,5,2009-05-27T04:25:11.800000,2009,5
1466,true,6,6,6,60,,60.6,05/27/09,6,2009-05-27T04:26:11.850000,2009,5
1467,false,7,7,7,70,-4.868142e-7,70.7,05/27/09,7,2009-05-27T04:27:11.910000,2009,5
1468,true,8,8,8,80,-0.00001,80.8,05/27/09,8,2009-05-27T04:28:11.980000,2009,5
1469,false,9,9,9,90,1.91652e16,90.9,05/27/09,9,2009-05-27T04:29:12.600000,2009,5
1470,true,0,0,0,0,inf,0.0,05/28/09,0,2009-05-28T04:30:12.150000,2009,5
1471,false,1,1,1,10,0.0,10.1,05/28/09,1,2009-05-28T04:31:12.150000,2009,5
1472,true,2,2,2,20,,20.2,05/28/09,2,2009-05-28T04:32:12.160000,2009,5
1473,false,3,3,3,30,-inf,30.3,05/28/09,3,2009-05-28T04:33:12.180000,2009,5
1474,true,4,4,4,40,-0.000061035156,40.4,05/28/09,4,2009-05-28T04:34:12.210000,2009,5
1475,false,5,5,5,50,inf,50.5,05/28/09,5,2009-05-28T04:35:12.250000,2009,5
1476,true,6,6,6,60,,60.6,05/28/09,6,2009-05-28T04:36:12.300000,2009,5
1477,false,7,7,7,70,2.220446e-16,70.7,05/28/09,7,2009-05-28T04:37:12.360000,2009,5
1478,true,8,8,8,80,-0.0,80.8,05/28/09,8,2009-05-28T04:38:12.430000,2009,5
1479,false,9,9,9,90,-inf,90.9,05/28/09,9,2009-05-28T04:39:12.510000,2009,5
1480,true,0,0,0,0,-9.007199e15,0.0,05/29/09,0,2009-05-29T04:40:12.600000,2009,5
1481,false,1,1,1,10,10000000.0,10.1,05/29/09,1,2009-05-29T04:41:12.600000,2009,5
1482,true,2,2,2,20,-0.0,20.2,05/29/09,2,2009-05-29T04:42:12.610000,2009,5
1483,false,3,3,3,30,0.00001,30.3,05/29/09,3,2009-05-29T04:43:12.630000,2009,5
1484,true,4,4,4,40,10000000.0,40.4,05/29/09,4,2009-05-29T04:44:12.660000,2009,5
1485,false,5,5,5,50,1.1754944e-38,50.5,05/29/09,5,2009-05-29T04:45:12.700000,2009,5
1486,true,6,6,6,60,,60.6,05/29/09,6,2009-05-29T04:46:12.750000,2009,5
1487,false,7,7,7,70,,70.7,05/29/09,7,2009-05-29T04:47:12.810000,2009,5
1488,true,8,8,8,80,-inf,80.8,05/29/09,8,2009-05-29T04:48:12.880000,2009,5
1489,false,9,9,9,90,inf,90.9,05/29/09,9,2009-05-29T04:49:12.960000,2009,5
1490,true,0,0,0,0,inf,0.0,05/30/09,0,2009-05-30T04:50:13.500000,2009,5
1491,false,1,1,1,10,0.0,10.1,05/30/09,1,2009-05-30T04:51:13.500000,2009,5
1492,true,2,2,2,20,-0.0,20.2,05/30/09,2,2009-05-30T04:52:13.600000,2009,5
1493,false,3,3,3,30,-1.9,30.3,05/30/09,3,2009-05-30T04:53:13.800000,2009,5
1494,true,4,4,4,40,-1.1,40.4,05/30/09,4,2009-05-30T04:54:13.110000,2009,5
1495,false,5,5,5,50,-inf,50.5,05/30/09,5,2009-05-30T04:55:13.150000,2009,5
1496,true,6,6,6,60,inf,60.6,05/30/09,6,2009-05-30T04:56:13.200000,2009,5
1497,false,7,7,7,70,-2.220446e-16,70.7,05/30/09,7,2009-05-30T04:57:13.260000,2009,5
1498,true,8,8,8,80,-0.000061035156,80.8,05/30/09,8,2009-05-30T04:58:13.330000,2009,5
1499,false,9,9,9,90,,90.9,05/30/09,9,2009-05-30T04:59:13.410000,2009,5
1500,true,0,0,0,0,2034894600.0,0.0,05/31/09,0,2009-05-31T05:00:13.500000,2009,5
1501,false,1,1,1,10,-0.0,10.1,05/31/09,1,2009-05-31T05:01:13.500000,2009,5
1502,true,2,2,2,20,-0.5,20.2,05/31/09,2,2009-05-31T05:02:13.510000,2009,5
1503,false,3,3,3,30,-1.5647137e16,30.3,05/31/09,3,2009-05-31T05:03:13.530000,2009,5
1504,true,4,4,4,40,-9.007199e15,40.4,05/31/09,4,2009-05-31T05:04:13.560000,2009,5
1505,false,5,5,5,50,0.0,50.5,05/31/09,5,2009-05-31T05:05:13.600000,2009,5
1506,true,6,6,6,60,0.0,60.6,05/31/09,6,2009-05-31T05:06:13.650000,2009,5
1507,false,7,7,7,70,-0.0,70.7,05/31/09,7,2009-05-31T05:07:13.710000,2009,5
1508,true,8,8,8,80,0.0,80.8,05/31/09,8,2009-05-31T05:08:13.780000,2009,5
1509,false,9,9,9,90,-0.0,90.9,05/31/09,9,2009-05-31T05:09:13.860000,2009,5
6080,true,0,0,0,0,0.0,0.0,09/01/10,0,2010-09-01T00:00:00.000000,2010,9
6081,false,1,1,1,10,3.4180932e16,10.1,09/01/10,1,2010-09-01T00:01:00.000000,2010,9
6082,true,2,2,2,20,-inf,20.2,09/01/10,2,2010-09-01T00:02:00.100000,2010,9
6083,false,3,3,3,30,,30.3,09/01/10,3,2010-09-01T00:03:00.300000,2010,9
6084,true,4,4,4,40,1e-45,40.4,09/01/10,4,2010-09-01T00:04:00.600000,2010,9
6085,false,5,5,5,50,,50.5,09/01/10,5,2010-09-01T00:05:00.100000,2010,9
6086,true,6,6,6,60,0.0,60.6,09/01/10,6,2010-09-01T00:06:00.150000,2010,9
6087,false,7,7,7,70,-3.4028235e38,70.7,09/01/10,7,2010-09-01T00:07:00.210000,2010,9
6088,true,8,8,8,80,inf,80.8,09/01/10,8,2010-09-01T00:08:00.280000,2010,9
6089,false,9,9,9,90,1.1,90.9,09/01/10,9,2010-09-01T00:09:00.360000,2010,9
6090,true,0,0,0,0,-0.99999,0.0,09/02/10,0,2010-09-02T00:10:00.450000,2010,9
6091,false,1,1,1,10,-5.9604645e-8,10.1,09/02/10,1,2010-09-02T00:11:00.450000,2010,9
6092,true,2,2,2,20,-1.1754944e-38,20.2,09/02/10,2,2010-09-02T00:12:00.460000,2010,9
6093,false,3,3,3,30,,30.3,09/02/10,3,2010-09-02T00:13:00.480000,2010,9
6094,true,4,4,4,40,-1.1754944e-38,40.4,09/02/10,4,2010-09-02T00:14:00.510000,2010,9
6095,false,5,5,5,50,3.4028235e38,50.5,09/02/10,5,2010-09-02T00:15:00.550000,2010,9
6096,true,6,6,6,60,-0.0,60.6,09/02/10,6,2010-09-02T00:16:00.600000,2010,9
6097,false,7,7,7,70,,70.7,09/02/10,7,2010-09-02T00:17:00.660000,2010,9
6098,true,8,8,8,80,1.7084729e-22,80.8,09/02/10,8,2010-09-02T00:18:00.730000,2010,9
6099,false,9,9,9,90,-1.1754944e-38,90.9,09/02/10,9,2010-09-02T00:19:00.810000,2010,9
6100,true,0,0,0,0,-0.0,0.0,09/03/10,0,2010-09-03T00:20:00.900000,2010,9
6101,false,1,1,1,10,0.0,10.1,09/03/10,1,2010-09-03T00:21:00.900000,2010,9
6102,true,2,2,2,20,0.0,20.2,09/03/10,2,2010-09-03T00:22:00.910000,2010,9
6103,false,3,3,3,30,-1.1754944e-38,30.3,09/03/10,3,2010-09-03T00:23:00.930000,2010,9
6104,true,4,4,4,40,-inf,40.4,09/03/10,4,2010-09-03T00:24:00.960000,2010,9
6105,false,5,5,5,50,-2.220446e-16,50.5,09/03/10,5,2010-09-03T00:25:01.000000,2010,9
6106,true,6,6,6,60,-0.00001,60.6,09/03/10,6,2010-09-03T00:26:01.500000,2010,9
6107,false,7,7,7,70,-1.5,70.7,09/03/10,7,2010-09-03T00:27:01.110000,2010,9
6108,true,8,8,8,80,inf,80.8,09/03/10,8,2010-09-03T00:28:01.180000,2010,9
6109,false,9,9,9,90,0.0,90.9,09/03/10,9,2010-09-03T00:29:01.260000,2010,9
6110,true,0,0,0,0,-inf,0.0,09/04/10,0,2010-09-04T00:30:01.350000,2010,9
6111,false,1,1,1,10,2.055318e16,10.1,09/04/10,1,2010-09-04T00:31:01.350000,2010,9
6112,true,2,2,2,20,inf,20.2,09/04/10,2,2010-09-04T00:32:01.360000,2010,9
6113,false,3,3,3,30,0.0,30.3,09/04/10,3,2010-09-04T00:33:01.380000,2010,9
6114,true,4,4,4,40,-6.786451e16,40.4,09/04/10,4,2010-09-04T00:34:01.410000,2010,9
6115,false,5,5,5,50,0.0,50.5,09/04/10,5,2010-09-04T00:35:01.450000,2010,9
6116,true,6,6,6,60,-0.0,60.6,09/04/10,6,2010-09-04T00:36:01.500000,2010,9
6117,false,7,7,7,70,-inf,70.7,09/04/10,7,2010-09-04T00:37:01.560000,2010,9
6118,true,8,8,8,80,0.0,80.8,09/04/10,8,2010-09-04T00:38:01.630000,2010,9
6119,false,9,9,9,90,,90.9,09/04/10,9,2010-09-04T00:39:01.710000,2010,9
6120,true,0,0,0,0,-10000000.0,0.0,09/05/10,0,2010-09-05T00:40:01.800000,2010,9
6121,false,1,1,1,10,,10.1,09/05/10,1,2010-09-05T00:41:01.800000,2010,9
6122,true,2,2,2,20,inf,20.2,09/05/10,2,2010-09-05T00:42:01.810000,2010,9
6123,false,3,3,3,30,0.0,30.3,09/05/10,3,2010-09-05T00:43:01.830000,2010,9
6124,true,4,4,4,40,0.0,40.4,09/05/10,4,2010-09-05T00:44:01.860000,2010,9
6125,false,5,5,5,50,0.0,50.5,09/05/10,5,2010-09-05T00:45:01.900000,2010,9
6126,true,6,6,6,60,,60.6,09/05/10,6,2010-09-05T00:46:01.950000,2010,9
6127,false,7,7,7,70,1.1,70.7,09/05/10,7,2010-09-05T00:47:02.100000,2010,9
6128,true,8,8,8,80,inf,80.8,09/05/10,8,2010-09-05T00:48:02.800000,2010,9
6129,false,9,9,9,90,-0.000061035156,90.9,09/05/10,9,2010-09-05T00:49:02.160000,2010,9
6130,true,0,0,0,0,0.0,0.0,09/06/10,0,2010-09-06T00:50:02.250000,2010,9
6131,false,1,1,1,10,-1.1754944e-38,10.1,09/06/10,1,2010-09-06T00:51:02.250000,2010,9
6132,true,2,2,2,20,-3.4028235e38,20.2,09/06/10,2,2010-09-06T00:52:02.260000,2010,9
6133,false,3,3,3,30,,30.3,09/06/10,3,2010-09-06T00:53:02.280000,2010,9
6134,true,4,4,4,40,-inf,40.4,09/06/10,4,2010-09-06T00:54:02.310000,2010,9
6135,false,5,5,5,50,,50.5,09/06/10,5,2010-09-06T00:55:02.350000,2010,9
6136,true,6,6,6,60,-inf,60.6,09/06/10,6,2010-09-06T00:56:02.400000,2010,9
6137,false,7,7,7,70,,70.7,09/06/10,7,2010-09-06T00:57:02.460000,2010,9
6138,true,8,8,8,80,0.0,80.8,09/06/10,8,2010-09-06T00:58:02.530000,2010,9
6139,false,9,9,9,90,-0.0,90.9,09/06/10,9,2010-09-06T00:59:02.610000,2010,9
6140,true,0,0,0,0,-0.00001,0.0,09/07/10,0,2010-09-07T01:00:02.700000,2010,9
6141,false,1,1,1,10,0.0,10.1,09/07/10,1,2010-09-07T01:01:02.700000,2010,9
6142,true,2,2,2,20,,20.2,09/07/10,2,2010-09-07T01:02:02.710000,2010,9
6143,false,3,3,3,30,-inf,30.3,09/07/10,3,2010-09-07T01:03:02.730000,2010,9
6144,true,4,4,4,40,0.0,40.4,09/07/10,4,2010-09-07T01:04:02.760000,2010,9
6145,false,5,5,5,50,inf,50.5,09/07/10,5,2010-09-07T01:05:02.800000,2010,9
6146,true,6,6,6,60,-inf,60.6,09/07/10,6,2010-09-07T01:06:02.850000,2010,9
6147,false,7,7,7,70,0.0,70.7,09/07/10,7,2010-09-07T01:07:02.910000,2010,9
6148,true,8,8,8,80,-0.000061035156,80.8,09/07/10,8,2010-09-07T01:08:02.980000,2010,9
6149,false,9,9,9,90,inf,90.9,09/07/10,9,2010-09-07T01:09:03.600000,2010,9
6150,true,0,0,0,0,0.5,0.0,09/08/10,0,2010-09-08T01:10:03.150000,2010,9
6151,false,1,1,1,10,,10.1,09/08/10,1,2010-09-08T01:11:03.150000,2010,9
6152,true,2,2,2,20,1.1754944e-38,20.2,09/08/10,2,2010-09-08T01:12:03.160000,2010,9
6153,false,3,3,3,30,1.288087e-30,30.3,09/08/10,3,2010-09-08T01:13:03.180000,2010,9
6154,true,4,4,4,40,0.0,40.4,09/08/10,4,2010-09-08T01:14:03.210000,2010,9
6155,false,5,5,5,50,-inf,50.5,09/08/10,5,2010-09-08T01:15:03.250000,2010,9
6156,true,6,6,6,60,0.5,60.6,09/08/10,6,2010-09-08T01:16:03.300000,2010,9
6157,false,7,7,7,70,0.0,70.7,09/08/10,7,2010-09-08T01:17:03.360000,2010,9
6158,true,8,8,8,80,1.1754944e-38,80.8,09/08/10,8,2010-09-08T01:18:03.430000,2010,9
6159,false,9,9,9,90,0.0,90.9,09/08/10,9,2010-09-08T01:19:03.510000,2010,9
6160,true,0,0,0,0,0.33333334,0.0,09/09/10,0,2010-09-09T01:20:03.600000,2010,9
6161,false,1,1,1,10,1e-45,10.1,09/09/10,1,2010-09-09T01:21:03.600000,2010,9
6162,true,2,2,2,20,0.0,20.2,09/09/10,2,2010-09-09T01:22:03.610000,2010,9
6163,false,3,3,3,30,,30.3,09/09/10,3,2010-09-09T01:23:03.630000,2010,9
6164,true,4,4,4,40,inf,40.4,09/09/10,4,2010-09-09T01:24:03.660000,2010,9
6165,false,5,5,5,50,-0.000061035156,50.5,09/09/10,5,2010-09-09T01:25:03.700000,2010,9
6166,true,6,6,6,60,-1.1754944e-38,60.6,09/09/10,6,2010-09-09T01:26:03.750000,2010,9
6167,false,7,7,7,70,6.562044e16,70.7,09/09/10,7,2010-09-09T01:27:03.810000,2010,9
6168,true,8,8,8,80,inf,80.8,09/09/10,8,2010-09-09T01:28:03.880000,2010,9
6169,false,9,9,9,90,0.0,90.9,09/09/10,9,2010-09-09T01:29:03.960000,2010,9
6170,true,0,0,0,0,-3.2442456e16,0.0,09/10/10,0,2010-09-10T01:30:04.500000,2010,9
6171,false,1,1,1,10,2.3551677e16,10.1,09/10/10,1,2010-09-10T01:31:04.500000,2010,9
6172,true,2,2,2,20,-inf,20.2,09/10/10,2,2010-09-10T01:32:04.600000,2010,9
6173,false,3,3,3,30,,30.3,09/10/10,3,2010-09-10T01:33:04.800000,2010,9
6174,true,4,4,4,40,1.1754944e-38,40.4,09/10/10,4,2010-09-10T01:34:04.110000,2010,9
6175,false,5,5,5,50,-1e-45,50.5,09/10/10,5,2010-09-10T01:35:04.150000,2010,9
6176,true,6,6,6,60,,60.6,09/10/10,6,2010-09-10T01:36:04.200000,2010,9
6177,false,7,7,7,70,-0.000061035156,70.7,09/10/10,7,2010-09-10T01:37:04.260000,2010,9
6178,true,8,8,8,80,0.0,80.8,09/10/10,8,2010-09-10T01:38:04.330000,2010,9
6179,false,9,9,9,90,-1.1754944e-38,90.9,09/10/10,9,2010-09-10T01:39:04.410000,2010,9
6180,true,0,0,0,0,-7.1562715e16,0.0,09/11/10,0,2010-09-11T01:40:04.500000,2010,9
6181,false,1,1,1,10,inf,10.1,09/11/10,1,2010-09-11T01:41:04.500000,2010,9
6182,true,2,2,2,20,-0.0,20.2,09/11/10,2,2010-09-11T01:42:04.510000,2010,9
6183,false,3,3,3,30,5.9604645e-8,30.3,09/11/10,3,2010-09-11T01:43:04.530000,2010,9
6184,true,4,4,4,40,-6.0601404e16,40.4,09/11/10,4,2010-09-11T01:44:04.560000,2010,9
6185,false,5,5,5,50,-inf,50.5,09/11/10,5,2010-09-11T01:45:04.600000,2010,9
6186,true,6,6,6,60,-0.0,60.6,09/11/10,6,2010-09-11T01:46:04.650000,2010,9
6187,false,7,7,7,70,inf,70.7,09/11/10,7,2010-09-11T01:47:04.710000,2010,9
6188,true,8,8,8,80,1.1,80.8,09/11/10,8,2010-09-11T01:48:04.780000,2010,9
6189,false,9,9,9,90,-0.0,90.9,09/11/10,9,2010-09-11T01:49:04.860000,2010,9
6190,true,0,0,0,0,,0.0,09/12/10,0,2010-09-12T01:50:04.950000,2010,9
6191,false,1,1,1,10,-8.713047e15,10.1,09/12/10,1,2010-09-12T01:51:04.950000,2010,9
6192,true,2,2,2,20,inf,20.2,09/12/10,2,2010-09-12T01:52:04.960000,2010,9
6193,false,3,3,3,30,0.0,30.3,09/12/10,3,2010-09-12T01:53:04.980000,2010,9
6194,true,4,4,4,40,0.0,40.4,09/12/10,4,2010-09-12T01:54:05.100000,2010,9
6195,false,5,5,5,50,-inf,50.5,09/12/10,5,2010-09-12T01:55:05.500000,2010,9
6196,true,6,6,6,60,0.0,60.6,09/12/10,6,2010-09-12T01:56:05.100000,2010,9
6197,false,7,7,7,70,-2.220446e-16,70.7,09/12/10,7,2010-09-12T01:57:05.160000,2010,9
6198,true,8,8,8,80,,80.8,09/12/10,8,2010-09-12T01:58:05.230000,2010,9
6199,false,9,9,9,90,5.9604645e-8,90.9,09/12/10,9,2010-09-12T01:59:05.310000,2010,9
6200,true,0,0,0,0,1.980194e16,0.0,09/13/10,0,2010-09-13T02:00:05.400000,2010,9
6201,false,1,1,1,10,0.0,10.1,09/13/10,1,2010-09-13T02:01:05.400000,2010,9
6202,true,2,2,2,20,-2.6213682e16,20.2,09/13/10,2,2010-09-13T02:02:05.410000,2010,9
6203,false,3,3,3,30,,30.3,09/13/10,3,2010-09-13T02:03:05.430000,2010,9
6204,true,4,4,4,40,-0.0,40.4,09/13/10,4,2010-09-13T02:04:05.460000,2010,9
6205,false,5,5,5,50,1.1754944e-38,50.5,09/13/10,5,2010-09-13T02:05:05.500000,2010,9
6206,true,6,6,6,60,-inf,60.6,09/13/10,6,2010-09-13T02:06:05.550000,2010,9
6207,false,7,7,7,70,-0.0,70.7,09/13/10,7,2010-09-13T02:07:05.610000,2010,9
6208,true,8,8,8,80,inf,80.8,09/13/10,8,2010-09-13T02:08:05.680000,2010,9
6209,false,9,9,9,90,,90.9,09/13/10,9,2010-09-13T02:09:05.760000,2010,9
6210,true,0,0,0,0,-0.0,0.0,09/14/10,0,2010-09-14T02:10:05.850000,2010,9
6211,false,1,1,1,10,,10.1,09/14/10,1,2010-09-14T02:11:05.850000,2010,9
6212,true,2,2,2,20,0.99999,20.2,09/14/10,2,2010-09-14T02:12:05.860000,2010,9
6213,false,3,3,3,30,-0.0,30.3,09/14/10,3,2010-09-14T02:13:05.880000,2010,9
6214,true,4,4,4,40,0.0,40.4,09/14/10,4,2010-09-14T02:14:05.910000,2010,9
6215,false,5,5,5,50,-0.000061035156,50.5,09/14/10,5,2010-09-14T02:15:05.950000,2010,9
6216,true,6,6,6,60,,60.6,09/14/10,6,2010-09-14T02:16:06.000000,2010,9
6217,false,7,7,7,70,-0.0,70.7,09/14/10,7,2010-09-14T02:17:06.600000,2010,9
6218,true,8,8,8,80,-0.000061035156,80.8,09/14/10,8,2010-09-14T02:18:06.130000,2010,9
6219,false,9,9,9,90,-1.1754944e-38,90.9,09/14/10,9,2010-09-14T02:19:06.210000,2010,9
6220,true,0,0,0,0,0.0,0.0,09/15/10,0,2010-09-15T02:20:06.300000,2010,9
6221,false,1,1,1,10,,10.1,09/15/10,1,2010-09-15T02:21:06.300000,2010,9
6222,true,2,2,2,20,2.00001,20.2,09/15/10,2,2010-09-15T02:22:06.310000,2010,9
6223,false,3,3,3,30,0.0,30.3,09/15/10,3,2010-09-15T02:23:06.330000,2010,9
6224,true,4,4,4,40,0.0,40.4,09/15/10,4,2010-09-15T02:24:06.360000,2010,9
6225,false,5,5,5,50,-0.0,50.5,09/15/10,5,2010-09-15T02:25:06.400000,2010,9
6226,true,6,6,6,60,-5.9604645e-8,60.6,09/15/10,6,2010-09-15T02:26:06.450000,2010,9
6227,false,7,7,7,70,-2.00001,70.7,09/15/10,7,2010-09-15T02:27:06.510000,2010,9
6228,true,8,8,8,80,-0.0,80.8,09/15/10,8,2010-09-15T02:28:06.580000,2010,9
6229,false,9,9,9,90,0.5,90.9,09/15/10,9,2010-09-15T02:29:06.660000,2010,9
6230,true,0,0,0,0,6.964998e16,0.0,09/16/10,0,2010-09-16T02:30:06.750000,2010,9
6231,false,1,1,1,10,-1e-45,10.1,09/16/10,1,2010-09-16T02:31:06.750000,2010,9
6232,true,2,2,2,20,-1.1091532e16,20.2,09/16/10,2,2010-09-16T02:32:06.760000,2010,9
6233,false,3,3,3,30,10000000.0,30.3,09/16/10,3,2010-09-16T02:33:06.780000,2010,9
6234,true,4,4,4,40,0.5,40.4,09/16/10,4,2010-09-16T02:34:06.810000,2010,9
6235,false,5,5,5,50,-0.000061035156,50.5,09/16/10,5,2010-09-16T02:35:06.850000,2010,9
6236,true,6,6,6,60,-1e-45,60.6,09/16/10,6,2010-09-16T02:36:06.900000,2010,9
6237,false,7,7,7,70,1.6246596e16,70.7,09/16/10,7,2010-09-16T02:37:06.960000,2010,9
6238,true,8,8,8,80,3.4028235e38,80.8,09/16/10,8,2010-09-16T02:38:07.300000,2010,9
6239,false,9,9,9,90,2.220446e-16,90.9,09/16/10,9,2010-09-16T02:39:07.110000,2010,9
6240,true,0,0,0,0,-9.007199e15,0.0,09/17/10,0,2010-09-17T02:40:07.200000,2010,9
6241,false,1,1,1,10,-inf,10.1,09/17/10,1,2010-09-17T02:41:07.200000,2010,9
6242,true,2,2,2,20,-0.0,20.2,09/17/10,2,2010-09-17T02:42:07.210000,2010,9
6243,false,3,3,3,30,-inf,30.3,09/17/10,3,2010-09-17T02:43:07.230000,2010,9
6244,true,4,4,4,40,inf,40.4,09/17/10,4,2010-09-17T02:44:07.260000,2010,9
6245,false,5,5,5,50,,50.5,09/17/10,5,2010-09-17T02:45:07.300000,2010,9
6246,true,6,6,6,60,-0.0,60.6,09/17/10,6,2010-09-17T02:46:07.350000,2010,9
6247,false,7,7,7,70,,70.7,09/17/10,7,2010-09-17T02:47:07.410000,2010,9
6248,true,8,8,8,80,,80.8,09/17/10,8,2010-09-17T02:48:07.480000,2010,9
6249,false,9,9,9,90,,90.9,09/17/10,9,2010-09-17T02:49:07.560000,2010,9
6250,true,0,0,0,0,-1.9,0.0,09/18/10,0,2010-09-18T02:50:07.650000,2010,9
6251,false,1,1,1,10,inf,10.1,09/18/10,1,2010-09-18T02:51:07.650000,2010,9
6252,true,2,2,2,20,0.33333334,20.2,09/18/10,2,2010-09-18T02:52:07.660000,2010,9
6253,false,3,3,3,30,-0.0,30.3,09/18/10,3,2010-09-18T02:53:07.680000,2010,9
6254,true,4,4,4,40,inf,40.4,09/18/10,4,2010-09-18T02:54:07.710000,2010,9
6255,false,5,5,5,50,,50.5,09/18/10,5,2010-09-18T02:55:07.750000,2010,9
6256,true,6,6,6,60,0.000061035156,60.6,09/18/10,6,2010-09-18T02:56:07.800000,2010,9
6257,false,7,7,7,70,-4.9060686e16,70.7,09/18/10,7,2010-09-18T02:57:07.860000,2010,9
6258,true,8,8,8,80,-0.000061035156,80.8,09/18/10,8,2010-09-18T02:58:07.930000,2010,9
6259,false,9,9,9,90,-inf,90.9,09/18/10,9,2010-09-18T02:59:08.100000,2010,9
6260,true,0,0,0,0,,0.0,09/19/10,0,2010-09-19T03:00:08.100000,2010,9
6261,false,1,1,1,10,1.9,10.1,09/19/10,1,2010-09-19T03:01:08.100000,2010,9
6262,true,2,2,2,20,-1.1,20.2,09/19/10,2,2010-09-19T03:02:08.110000,2010,9
6263,false,3,3,3,30,0.0,30.3,09/19/10,3,2010-09-19T03:03:08.130000,2010,9
6264,true,4,4,4,40,inf,40.4,09/19/10,4,2010-09-19T03:04:08.160000,2010,9
6265,false,5,5,5,50,0.000061035156,50.5,09/19/10,5,2010-09-19T03:05:08.200000,2010,9
6266,true,6,6,6,60,0.33333334,60.6,09/19/10,6,2010-09-19T03:06:08.250000,2010,9
6267,false,7,7,7,70,-0.0,70.7,09/19/10,7,2010-09-19T03:07:08.310000,2010,9
6268,true,8,8,8,80,1.5,80.8,09/19/10,8,2010-09-19T03:08:08.380000,2010,9
6269,false,9,9,9,90,-1.1754944e-38,90.9,09/19/10,9,2010-09-19T03:09:08.460000,2010,9
6270,true,0,0,0,0,inf,0.0,09/20/10,0,2010-09-20T03:10:08.550000,2010,9
6271,false,1,1,1,10,-0.99999,10.1,09/20/10,1,2010-09-20T03:11:08.550000,2010,9
6272,true,2,2,2,20,-3.4028235e38,20.2,09/20/10,2,2010-09-20T03:12:08.560000,2010,9
6273,false,3,3,3,30,-0.0,30.3,09/20/10,3,2010-09-20T03:13:08.580000,2010,9
6274,true,4,4,4,40,-0.5,40.4,09/20/10,4,2010-09-20T03:14:08.610000,2010,9
6275,false,5,5,5,50,-2.220446e-16,50.5,09/20/10,5,2010-09-20T03:15:08.650000,2010,9
6276,true,6,6,6,60,-2.6797523e16,60.6,09/20/10,6,2010-09-20T03:16:08.700000,2010,9
6277,false,7,7,7,70,-inf,70.7,09/20/10,7,2010-09-20T03:17:08.760000,2010,9
6278,true,8,8,8,80,1.1754944e-38,80.8,09/20/10,8,2010-09-20T03:18:08.830000,2010,9
6279,false,9,9,9,90,0.0,90.9,09/20/10,9,2010-09-20T03:19:08.910000,2010,9
6280,true,0,0,0,0,1.5,0.0,09/21/10,0,2010-09-21T03:20:09.000000,2010,9
